face_id,node_ids,adjacent_element_id,adjacent_soil_id,adjacent_material_id,boundary_type
2971,6814 6815 7215 7214,5981,8,mat_soil_008,y_min
2973,6815 6816 7216 7215,5982,8,mat_soil_008,y_min
2975,6816 6817 7217 7216,5983,8,mat_soil_008,y_min
2976,6817 6818 7218 7217,5984,8,mat_soil_008,y_min
2977,6818 6819 7219 7218,5985,8,mat_soil_008,y_min
2978,6819 6820 7220 7219,5986,8,mat_soil_008,y_min
2979,6820 6821 7221 7220,5987,8,mat_soil_008,y_min
2980,6821 6822 7222 7221,5988,8,mat_soil_008,y_min
2981,6822 6823 7223 7222,5989,8,mat_soil_008,y_min
2982,6823 6824 7224 7223,5990,8,mat_soil_008,y_min
2983,6824 6825 7225 7224,5991,8,mat_soil_008,y_min
2985,6825 6826 7226 7225,5992,8,mat_soil_008,y_min
2987,6826 6827 7227 7226,5993,8,mat_soil_008,y_min
2989,6827 6828 7228 7227,5994,8,mat_soil_008,y_min
2991,6828 6829 7229 7228,5995,8,mat_soil_008,y_min
2993,6829 6830 7230 7229,5996,8,mat_soil_008,y_min
2995,6830 6831 7231 7230,5997,8,mat_soil_008,y_min
2997,6831 6832 7232 7231,5998,8,mat_soil_008,y_min
2999,6832 6833 7233 7232,5999,8,mat_soil_008,y_min
3001,6833 6834 7234 7233,6000,8,mat_soil_008,y_min
3003,6834 6835 7235 7234,6001,8,mat_soil_008,y_min
3004,6835 6836 7236 7235,6002,8,mat_soil_008,y_min
3005,6836 6837 7237 7236,6003,8,mat_soil_008,y_min
3006,6837 6838 7238 7237,6004,8,mat_soil_008,y_min
3007,6838 6839 7239 7238,6005,8,mat_soil_008,y_min
3008,6839 6879 7279 7239,6005,8,mat_soil_008,x_max
3010,6840 7240 7280 6880,6006,8,mat_soil_008,x_min
3034,6879 6919 7319 7279,6044,8,mat_soil_008,x_max
3036,6880 7280 7320 6920,6045,8,mat_soil_008,x_min
3064,6919 6959 7359 7319,6083,8,mat_soil_008,x_max
3066,6920 7320 7360 6960,6084,8,mat_soil_008,x_min
3088,6959 6999 7399 7359,6122,8,mat_soil_008,x_max
3090,6960 7360 7400 7000,6123,8,mat_soil_008,x_min
3112,6999 7039 7439 7399,6161,8,mat_soil_008,x_max
3114,7000 7400 7440 7040,6162,8,mat_soil_008,x_min
3140,7039 7079 7479 7439,6200,8,mat_soil_008,x_max
3142,7040 7440 7480 7080,6201,8,mat_soil_008,x_min
3168,7079 7119 7519 7479,6239,8,mat_soil_008,x_max
3170,7080 7480 7520 7120,6240,8,mat_soil_008,x_min
3192,7119 7159 7559 7519,6278,8,mat_soil_008,x_max
3194,7160 7560 7561 7161,6279,8,mat_soil_008,y_max
3195,7120 7520 7560 7160,6279,8,mat_soil_008,x_min
3196,7161 7561 7562 7162,6280,8,mat_soil_008,y_max
3197,7162 7562 7563 7163,6281,8,mat_soil_008,y_max
3198,7163 7563 7564 7164,6282,8,mat_soil_008,y_max
3199,7164 7564 7565 7165,6283,8,mat_soil_008,y_max
3200,7165 7565 7566 7166,6284,8,mat_soil_008,y_max
3201,7166 7566 7567 7167,6285,8,mat_soil_008,y_max
3202,7167 7567 7568 7168,6286,8,mat_soil_008,y_max
3203,7168 7568 7569 7169,6287,8,mat_soil_008,y_max
3204,7169 7569 7570 7170,6288,8,mat_soil_008,y_max
3205,7170 7570 7571 7171,6289,8,mat_soil_008,y_max
3206,7171 7571 7572 7172,6290,8,mat_soil_008,y_max
3208,7172 7572 7573 7173,6291,8,mat_soil_008,y_max
3210,7173 7573 7574 7174,6292,8,mat_soil_008,y_max
3211,7174 7574 7575 7175,6293,8,mat_soil_008,y_max
3212,7175 7575 7576 7176,6294,8,mat_soil_008,y_max
3213,7176 7576 7577 7177,6295,8,mat_soil_008,y_max
3214,7177 7577 7578 7178,6296,8,mat_soil_008,y_max
3215,7178 7578 7579 7179,6297,8,mat_soil_008,y_max
3217,7179 7579 7580 7180,6298,8,mat_soil_008,y_max
3219,7180 7580 7581 7181,6299,8,mat_soil_008,y_max
3221,7181 7581 7582 7182,6300,8,mat_soil_008,y_max
3223,7182 7582 7583 7183,6301,8,mat_soil_008,y_max
3225,7183 7583 7584 7184,6302,8,mat_soil_008,y_max
3226,7184 7584 7585 7185,6303,8,mat_soil_008,y_max
3227,7185 7585 7586 7186,6304,8,mat_soil_008,y_max
3228,7186 7586 7587 7187,6305,8,mat_soil_008,y_max
3229,7187 7587 7588 7188,6306,8,mat_soil_008,y_max
3231,7188 7588 7589 7189,6307,8,mat_soil_008,y_max
3233,7189 7589 7590 7190,6308,8,mat_soil_008,y_max
3235,7190 7590 7591 7191,6309,8,mat_soil_008,y_max
3237,7191 7591 7592 7192,6310,8,mat_soil_008,y_max
3239,7192 7592 7593 7193,6311,8,mat_soil_008,y_max
3241,7193 7593 7594 7194,6312,8,mat_soil_008,y_max
3243,7194 7594 7595 7195,6313,8,mat_soil_008,y_max
3245,7195 7595 7596 7196,6314,8,mat_soil_008,y_max
3247,7196 7596 7597 7197,6315,8,mat_soil_008,y_max
3249,7197 7597 7598 7198,6316,8,mat_soil_008,y_max
3251,7198 7598 7599 7199,6317,8,mat_soil_008,y_max
3252,7159 7199 7599 7559,6317,8,mat_soil_008,x_max
3253,7200 7201 7601 7600,6318,6,mat_soil_006,y_min
3254,7200 7600 7640 7240,6318,6,mat_soil_006,x_min
3255,7201 7202 7602 7601,6319,6,mat_soil_006,y_min
3256,7202 7203 7603 7602,6320,6,mat_soil_006,y_min
3257,7203 7204 7604 7603,6321,6,mat_soil_006,y_min
3258,7204 7205 7605 7604,6322,6,mat_soil_006,y_min
3259,7205 7206 7606 7605,6323,6,mat_soil_006,y_min
3260,7206 7207 7607 7606,6324,6,mat_soil_006,y_min
3261,7207 7208 7608 7607,6325,6,mat_soil_006,y_min
3262,7208 7209 7609 7608,6326,6,mat_soil_006,y_min
3263,7209 7210 7610 7609,6327,6,mat_soil_006,y_min
3266,7210 7211 7611 7610,6328,8,mat_soil_008,y_min
3268,7211 7212 7612 7611,6329,8,mat_soil_008,y_min
3270,7212 7213 7613 7612,6330,8,mat_soil_008,y_min
3272,7213 7214 7614 7613,6331,8,mat_soil_008,y_min
3274,7214 7215 7615 7614,6332,8,mat_soil_008,y_min
3276,7215 7216 7616 7615,6333,6,mat_soil_006,y_min
3277,7216 7217 7617 7616,6334,6,mat_soil_006,y_min
3280,7217 7218 7618 7617,6335,8,mat_soil_008,y_min
3283,7218 7219 7619 7618,6336,8,mat_soil_008,y_min
3285,7219 7220 7620 7619,6337,8,mat_soil_008,y_min
3286,7220 7221 7621 7620,6338,8,mat_soil_008,y_min
3287,7221 7222 7622 7621,6339,8,mat_soil_008,y_min
3288,7222 7223 7623 7622,6340,8,mat_soil_008,y_min
3290,7223 7224 7624 7623,6341,8,mat_soil_008,y_min
3292,7224 7225 7625 7624,6342,8,mat_soil_008,y_min
3294,7225 7226 7626 7625,6343,6,mat_soil_006,y_min
3296,7226 7227 7627 7626,6344,6,mat_soil_006,y_min
3297,7227 7228 7628 7627,6345,6,mat_soil_006,y_min
3298,7228 7229 7629 7628,6346,6,mat_soil_006,y_min
3299,7229 7230 7630 7629,6347,6,mat_soil_006,y_min
3300,7230 7231 7631 7630,6348,6,mat_soil_006,y_min
3301,7231 7232 7632 7631,6349,6,mat_soil_006,y_min
3302,7232 7233 7633 7632,6350,6,mat_soil_006,y_min
3303,7233 7234 7634 7633,6351,6,mat_soil_006,y_min
3304,7234 7235 7635 7634,6352,6,mat_soil_006,y_min
3307,7235 7236 7636 7635,6353,8,mat_soil_008,y_min
3309,7236 7237 7637 7636,6354,8,mat_soil_008,y_min
3311,7237 7238 7638 7637,6355,8,mat_soil_008,y_min
3313,7238 7239 7639 7638,6356,8,mat_soil_008,y_min
3314,7239 7279 7679 7639,6356,8,mat_soil_008,x_max
3315,7240 7640 7680 7280,6357,6,mat_soil_006,x_min
3337,7279 7319 7719 7679,6395,8,mat_soil_008,x_max
3338,7280 7680 7720 7320,6396,6,mat_soil_006,x_min
3360,7319 7359 7759 7719,6434,8,mat_soil_008,x_max
3361,7320 7720 7760 7360,6435,6,mat_soil_006,x_min
3391,7359 7399 7799 7759,6473,8,mat_soil_008,x_max
3392,7360 7760 7800 7400,6474,6,mat_soil_006,x_min
3421,7399 7439 7839 7799,6512,8,mat_soil_008,x_max
3422,7400 7800 7840 7440,6513,6,mat_soil_006,x_min
3444,7439 7479 7879 7839,6551,6,mat_soil_006,x_max
3446,7440 7840 7880 7480,6552,6,mat_soil_006,x_min
3462,7479 7519 7919 7879,6590,6,mat_soil_006,x_max
3465,7480 7880 7920 7520,6591,16,mat_soil_016,x_min
3487,7519 7559 7959 7919,6629,6,mat_soil_006,x_max
3488,7560 7960 7961 7561,6630,6,mat_soil_006,y_max
3489,7520 7920 7960 7560,6630,6,mat_soil_006,x_min
3492,7561 7961 7962 7562,6631,8,mat_soil_008,y_max
3494,7562 7962 7963 7563,6632,8,mat_soil_008,y_max
3496,7563 7963 7964 7564,6633,8,mat_soil_008,y_max
3497,7564 7964 7965 7565,6634,8,mat_soil_008,y_max
3498,7565 7965 7966 7566,6635,8,mat_soil_008,y_max
3499,7566 7966 7967 7567,6636,8,mat_soil_008,y_max
3500,7567 7967 7968 7568,6637,8,mat_soil_008,y_max
3501,7568 7968 7969 7569,6638,8,mat_soil_008,y_max
3502,7569 7969 7970 7570,6639,8,mat_soil_008,y_max
3504,7570 7970 7971 7571,6640,8,mat_soil_008,y_max
3506,7571 7971 7972 7572,6641,8,mat_soil_008,y_max
3508,7572 7972 7973 7573,6642,6,mat_soil_006,y_max
3509,7573 7973 7974 7574,6643,6,mat_soil_006,y_max
3512,7574 7974 7975 7575,6644,8,mat_soil_008,y_max
3514,7575 7975 7976 7576,6645,8,mat_soil_008,y_max
3516,7576 7976 7977 7577,6646,8,mat_soil_008,y_max
3518,7577 7977 7978 7578,6647,8,mat_soil_008,y_max
3520,7578 7978 7979 7579,6648,8,mat_soil_008,y_max
3522,7579 7979 7980 7580,6649,6,mat_soil_006,y_max
3523,7580 7980 7981 7581,6650,6,mat_soil_006,y_max
3524,7581 7981 7982 7582,6651,6,mat_soil_006,y_max
3525,7582 7982 7983 7583,6652,6,mat_soil_006,y_max
3526,7583 7983 7984 7584,6653,6,mat_soil_006,y_max
3529,7584 7984 7985 7585,6654,8,mat_soil_008,y_max
3531,7585 7985 7986 7586,6655,8,mat_soil_008,y_max
3533,7586 7986 7987 7587,6656,8,mat_soil_008,y_max
3535,7587 7987 7988 7588,6657,8,mat_soil_008,y_max
3537,7588 7988 7989 7589,6658,6,mat_soil_006,y_max
3538,7589 7989 7990 7590,6659,6,mat_soil_006,y_max
3539,7590 7990 7991 7591,6660,6,mat_soil_006,y_max
3540,7591 7991 7992 7592,6661,6,mat_soil_006,y_max
3541,7592 7992 7993 7593,6662,6,mat_soil_006,y_max
3542,7593 7993 7994 7594,6663,6,mat_soil_006,y_max
3543,7594 7994 7995 7595,6664,6,mat_soil_006,y_max
3544,7595 7995 7996 7596,6665,6,mat_soil_006,y_max
3545,7596 7996 7997 7597,6666,6,mat_soil_006,y_max
3546,7597 7997 7998 7598,6667,6,mat_soil_006,y_max
3547,7598 7998 7999 7599,6668,6,mat_soil_006,y_max
3548,7559 7599 7999 7959,6668,6,mat_soil_006,x_max
3549,7600 7601 8001 8000,6669,6,mat_soil_006,y_min
3550,7600 8000 8040 7640,6669,6,mat_soil_006,x_min
3551,7601 7602 8002 8001,6670,6,mat_soil_006,y_min
3552,7602 7603 8003 8002,6671,6,mat_soil_006,y_min
3553,7603 7604 8004 8003,6672,6,mat_soil_006,y_min
3554,7604 7605 8005 8004,6673,6,mat_soil_006,y_min
3555,7605 7606 8006 8005,6674,6,mat_soil_006,y_min
3556,7606 7607 8007 8006,6675,6,mat_soil_006,y_min
3557,7607 7608 8008 8007,6676,6,mat_soil_006,y_min
3558,7608 7609 8009 8008,6677,6,mat_soil_006,y_min
3559,7609 7610 8010 8009,6678,6,mat_soil_006,y_min
3560,7610 7611 8011 8010,6679,6,mat_soil_006,y_min
3561,7611 7612 8012 8011,6680,6,mat_soil_006,y_min
3562,7612 7613 8013 8012,6681,6,mat_soil_006,y_min
3563,7613 7614 8014 8013,6682,6,mat_soil_006,y_min
3564,7614 7615 8015 8014,6683,6,mat_soil_006,y_min
3565,7615 7616 8016 8015,6684,6,mat_soil_006,y_min
3566,7616 7617 8017 8016,6685,6,mat_soil_006,y_min
3567,7617 7618 8018 8017,6686,6,mat_soil_006,y_min
3568,7618 7619 8019 8018,6687,6,mat_soil_006,y_min
3569,7619 7620 8020 8019,6688,6,mat_soil_006,y_min
3572,7620 7621 8021 8020,6689,8,mat_soil_008,y_min
3574,7621 7622 8022 8021,6690,8,mat_soil_008,y_min
3576,7622 7623 8023 8022,6691,8,mat_soil_008,y_min
3578,7623 7624 8024 8023,6692,6,mat_soil_006,y_min
3579,7624 7625 8025 8024,6693,6,mat_soil_006,y_min
3580,7625 7626 8026 8025,6694,6,mat_soil_006,y_min
3581,7626 7627 8027 8026,6695,6,mat_soil_006,y_min
3582,7627 7628 8028 8027,6696,6,mat_soil_006,y_min
3583,7628 7629 8029 8028,6697,6,mat_soil_006,y_min
3584,7629 7630 8030 8029,6698,6,mat_soil_006,y_min
3585,7630 7631 8031 8030,6699,6,mat_soil_006,y_min
3586,7631 7632 8032 8031,6700,6,mat_soil_006,y_min
3587,7632 7633 8033 8032,6701,6,mat_soil_006,y_min
3588,7633 7634 8034 8033,6702,6,mat_soil_006,y_min
3589,7634 7635 8035 8034,6703,6,mat_soil_006,y_min
3590,7635 7636 8036 8035,6704,6,mat_soil_006,y_min
3591,7636 7637 8037 8036,6705,6,mat_soil_006,y_min
3592,7637 7638 8038 8037,6706,6,mat_soil_006,y_min
3593,7638 7639 8039 8038,6707,6,mat_soil_006,y_min
3594,7639 7679 8079 8039,6707,6,mat_soil_006,x_max
3595,7640 8040 8080 7680,6708,6,mat_soil_006,x_min
3601,7679 7719 8119 8079,6746,6,mat_soil_006,x_max
3602,7680 8080 8120 7720,6747,6,mat_soil_006,x_min
3610,7719 7759 8159 8119,6785,6,mat_soil_006,x_max
3611,7720 8120 8160 7760,6786,6,mat_soil_006,x_min
3616,7759 7799 8199 8159,6824,6,mat_soil_006,x_max
3617,7760 8160 8200 7800,6825,6,mat_soil_006,x_min
3618,7799 7839 8239 8199,6863,6,mat_soil_006,x_max
3619,7800 8200 8240 7840,6864,6,mat_soil_006,x_min
3626,7839 7879 8279 8239,6902,6,mat_soil_006,x_max
3627,7840 8240 8280 7880,6903,6,mat_soil_006,x_min
3636,7879 7919 8319 8279,6941,6,mat_soil_006,x_max
3637,7880 8280 8320 7920,6942,6,mat_soil_006,x_min
3646,7919 7959 8359 8319,6980,6,mat_soil_006,x_max
3647,7960 8360 8361 7961,6981,6,mat_soil_006,y_max
3648,7920 8320 8360 7960,6981,6,mat_soil_006,x_min
3649,7961 8361 8362 7962,6982,6,mat_soil_006,y_max
3650,7962 8362 8363 7963,6983,6,mat_soil_006,y_max
3651,7963 8363 8364 7964,6984,6,mat_soil_006,y_max
3654,7964 8364 8365 7965,6985,8,mat_soil_008,y_max
3656,7965 8365 8366 7966,6986,8,mat_soil_008,y_max
3658,7966 8366 8367 7967,6987,8,mat_soil_008,y_max
3660,7967 8367 8368 7968,6988,8,mat_soil_008,y_max
3662,7968 8368 8369 7969,6989,8,mat_soil_008,y_max
3664,7969 8369 8370 7970,6990,8,mat_soil_008,y_max
3666,7970 8370 8371 7971,6991,6,mat_soil_006,y_max
3667,7971 8371 8372 7972,6992,6,mat_soil_006,y_max
3668,7972 8372 8373 7973,6993,6,mat_soil_006,y_max
3669,7973 8373 8374 7974,6994,6,mat_soil_006,y_max
3670,7974 8374 8375 7975,6995,6,mat_soil_006,y_max
3671,7975 8375 8376 7976,6996,6,mat_soil_006,y_max
3672,7976 8376 8377 7977,6997,6,mat_soil_006,y_max
3673,7977 8377 8378 7978,6998,6,mat_soil_006,y_max
3674,7978 8378 8379 7979,6999,6,mat_soil_006,y_max
3675,7979 8379 8380 7980,7000,6,mat_soil_006,y_max
3676,7980 8380 8381 7981,7001,6,mat_soil_006,y_max
3677,7981 8381 8382 7982,7002,6,mat_soil_006,y_max
3678,7982 8382 8383 7983,7003,6,mat_soil_006,y_max
3679,7983 8383 8384 7984,7004,6,mat_soil_006,y_max
3680,7984 8384 8385 7985,7005,6,mat_soil_006,y_max
3681,7985 8385 8386 7986,7006,6,mat_soil_006,y_max
3682,7986 8386 8387 7987,7007,6,mat_soil_006,y_max
3683,7987 8387 8388 7988,7008,6,mat_soil_006,y_max
3684,7988 8388 8389 7989,7009,6,mat_soil_006,y_max
3685,7989 8389 8390 7990,7010,6,mat_soil_006,y_max
3686,7990 8390 8391 7991,7011,6,mat_soil_006,y_max
3687,7991 8391 8392 7992,7012,6,mat_soil_006,y_max
3688,7992 8392 8393 7993,7013,6,mat_soil_006,y_max
3689,7993 8393 8394 7994,7014,6,mat_soil_006,y_max
3690,7994 8394 8395 7995,7015,6,mat_soil_006,y_max
3691,7995 8395 8396 7996,7016,6,mat_soil_006,y_max
3692,7996 8396 8397 7997,7017,6,mat_soil_006,y_max
3693,7997 8397 8398 7998,7018,6,mat_soil_006,y_max
3694,7998 8398 8399 7999,7019,6,mat_soil_006,y_max
3695,7959 7999 8399 8359,7019,6,mat_soil_006,x_max
3696,8000 8001 8401 8400,7020,6,mat_soil_006,y_min
3697,8000 8400 8440 8040,7020,6,mat_soil_006,x_min
3698,8001 8002 8402 8401,7021,6,mat_soil_006,y_min
3699,8002 8003 8403 8402,7022,6,mat_soil_006,y_min
3700,8003 8004 8404 8403,7023,6,mat_soil_006,y_min
3701,8004 8005 8405 8404,7024,6,mat_soil_006,y_min
3702,8005 8006 8406 8405,7025,6,mat_soil_006,y_min
3703,8006 8007 8407 8406,7026,6,mat_soil_006,y_min
3704,8007 8008 8408 8407,7027,6,mat_soil_006,y_min
3705,8008 8009 8409 8408,7028,6,mat_soil_006,y_min
3706,8009 8010 8410 8409,7029,6,mat_soil_006,y_min
3707,8010 8011 8411 8410,7030,6,mat_soil_006,y_min
3708,8011 8012 8412 8411,7031,6,mat_soil_006,y_min
3709,8012 8013 8413 8412,7032,6,mat_soil_006,y_min
3710,8013 8014 8414 8413,7033,6,mat_soil_006,y_min
3711,8014 8015 8415 8414,7034,6,mat_soil_006,y_min
3712,8015 8016 8416 8415,7035,6,mat_soil_006,y_min
3713,8016 8017 8417 8416,7036,6,mat_soil_006,y_min
3714,8017 8018 8418 8417,7037,6,mat_soil_006,y_min
3715,8018 8019 8419 8418,7038,6,mat_soil_006,y_min
3716,8019 8020 8420 8419,7039,6,mat_soil_006,y_min
3717,8020 8021 8421 8420,7040,6,mat_soil_006,y_min
3718,8021 8022 8422 8421,7041,6,mat_soil_006,y_min
3719,8022 8023 8423 8422,7042,6,mat_soil_006,y_min
3720,8023 8024 8424 8423,7043,6,mat_soil_006,y_min
3721,8024 8025 8425 8424,7044,6,mat_soil_006,y_min
3722,8025 8026 8426 8425,7045,6,mat_soil_006,y_min
3723,8026 8027 8427 8426,7046,6,mat_soil_006,y_min
3724,8027 8028 8428 8427,7047,6,mat_soil_006,y_min
3725,8028 8029 8429 8428,7048,6,mat_soil_006,y_min
3726,8029 8030 8430 8429,7049,6,mat_soil_006,y_min
3727,8030 8031 8431 8430,7050,6,mat_soil_006,y_min
3728,8031 8032 8432 8431,7051,6,mat_soil_006,y_min
3729,8032 8033 8433 8432,7052,6,mat_soil_006,y_min
3730,8033 8034 8434 8433,7053,6,mat_soil_006,y_min
3731,8034 8035 8435 8434,7054,6,mat_soil_006,y_min
3732,8035 8036 8436 8435,7055,6,mat_soil_006,y_min
3733,8036 8037 8437 8436,7056,6,mat_soil_006,y_min
3734,8037 8038 8438 8437,7057,6,mat_soil_006,y_min
3735,8038 8039 8439 8438,7058,6,mat_soil_006,y_min
3736,8039 8079 8479 8439,7058,6,mat_soil_006,x_max
3737,8040 8440 8480 8080,7059,6,mat_soil_006,x_min
3738,8079 8119 8519 8479,7097,6,mat_soil_006,x_max
3739,8080 8480 8520 8120,7098,6,mat_soil_006,x_min
3740,8119 8159 8559 8519,7136,6,mat_soil_006,x_max
3741,8120 8520 8560 8160,7137,6,mat_soil_006,x_min
3742,8159 8199 8599 8559,7175,6,mat_soil_006,x_max
3743,8160 8560 8600 8200,7176,6,mat_soil_006,x_min
3744,8199 8239 8639 8599,7214,6,mat_soil_006,x_max
3745,8200 8600 8640 8240,7215,6,mat_soil_006,x_min
3746,8239 8279 8679 8639,7253,6,mat_soil_006,x_max
3747,8240 8640 8680 8280,7254,6,mat_soil_006,x_min
3748,8279 8319 8719 8679,7292,6,mat_soil_006,x_max
3749,8280 8680 8720 8320,7293,6,mat_soil_006,x_min
3750,8319 8359 8759 8719,7331,6,mat_soil_006,x_max
3751,8360 8760 8761 8361,7332,6,mat_soil_006,y_max
3752,8320 8720 8760 8360,7332,6,mat_soil_006,x_min
3753,8361 8761 8762 8362,7333,6,mat_soil_006,y_max
3754,8362 8762 8763 8363,7334,6,mat_soil_006,y_max
3755,8363 8763 8764 8364,7335,6,mat_soil_006,y_max
3756,8364 8764 8765 8365,7336,6,mat_soil_006,y_max
3757,8365 8765 8766 8366,7337,6,mat_soil_006,y_max
3758,8366 8766 8767 8367,7338,6,mat_soil_006,y_max
3759,8367 8767 8768 8368,7339,6,mat_soil_006,y_max
3760,8368 8768 8769 8369,7340,6,mat_soil_006,y_max
3761,8369 8769 8770 8370,7341,6,mat_soil_006,y_max
3762,8370 8770 8771 8371,7342,6,mat_soil_006,y_max
3763,8371 8771 8772 8372,7343,6,mat_soil_006,y_max
3764,8372 8772 8773 8373,7344,6,mat_soil_006,y_max
3765,8373 8773 8774 8374,7345,6,mat_soil_006,y_max
3766,8374 8774 8775 8375,7346,6,mat_soil_006,y_max
3767,8375 8775 8776 8376,7347,6,mat_soil_006,y_max
3768,8376 8776 8777 8377,7348,6,mat_soil_006,y_max
3769,8377 8777 8778 8378,7349,6,mat_soil_006,y_max
3770,8378 8778 8779 8379,7350,6,mat_soil_006,y_max
3771,8379 8779 8780 8380,7351,6,mat_soil_006,y_max
3772,8380 8780 8781 8381,7352,6,mat_soil_006,y_max
3773,8381 8781 8782 8382,7353,6,mat_soil_006,y_max
3774,8382 8782 8783 8383,7354,6,mat_soil_006,y_max
3775,8383 8783 8784 8384,7355,6,mat_soil_006,y_max
3776,8384 8784 8785 8385,7356,6,mat_soil_006,y_max
3777,8385 8785 8786 8386,7357,6,mat_soil_006,y_max
3778,8386 8786 8787 8387,7358,6,mat_soil_006,y_max
3779,8387 8787 8788 8388,7359,6,mat_soil_006,y_max
3780,8388 8788 8789 8389,7360,6,mat_soil_006,y_max
3781,8389 8789 8790 8390,7361,6,mat_soil_006,y_max
3782,8390 8790 8791 8391,7362,6,mat_soil_006,y_max
3783,8391 8791 8792 8392,7363,6,mat_soil_006,y_max
3784,8392 8792 8793 8393,7364,6,mat_soil_006,y_max
3785,8393 8793 8794 8394,7365,6,mat_soil_006,y_max
3786,8394 8794 8795 8395,7366,6,mat_soil_006,y_max
3787,8395 8795 8796 8396,7367,6,mat_soil_006,y_max
3788,8396 8796 8797 8397,7368,6,mat_soil_006,y_max
3789,8397 8797 8798 8398,7369,6,mat_soil_006,y_max
3790,8398 8798 8799 8399,7370,6,mat_soil_006,y_max
3791,8359 8399 8799 8759,7370,6,mat_soil_006,x_max
3792,8400 8401 8801 8800,7371,6,mat_soil_006,y_min
3793,8400 8800 8840 8440,7371,6,mat_soil_006,x_min
3794,8401 8402 8802 8801,7372,6,mat_soil_006,y_min
3795,8402 8403 8803 8802,7373,6,mat_soil_006,y_min
3796,8403 8404 8804 8803,7374,6,mat_soil_006,y_min
3797,8404 8405 8805 8804,7375,6,mat_soil_006,y_min
3798,8405 8406 8806 8805,7376,6,mat_soil_006,y_min
3799,8406 8407 8807 8806,7377,6,mat_soil_006,y_min
3800,8407 8408 8808 8807,7378,6,mat_soil_006,y_min
3801,8408 8409 8809 8808,7379,6,mat_soil_006,y_min
3802,8409 8410 8810 8809,7380,6,mat_soil_006,y_min
3803,8410 8411 8811 8810,7381,6,mat_soil_006,y_min
3804,8411 8412 8812 8811,7382,6,mat_soil_006,y_min
3805,8412 8413 8813 8812,7383,6,mat_soil_006,y_min
3806,8413 8414 8814 8813,7384,6,mat_soil_006,y_min
3807,8414 8415 8815 8814,7385,6,mat_soil_006,y_min
3808,8415 8416 8816 8815,7386,6,mat_soil_006,y_min
3809,8416 8417 8817 8816,7387,6,mat_soil_006,y_min
3810,8417 8418 8818 8817,7388,6,mat_soil_006,y_min
3811,8418 8419 8819 8818,7389,6,mat_soil_006,y_min
3812,8419 8420 8820 8819,7390,6,mat_soil_006,y_min
3813,8420 8421 8821 8820,7391,6,mat_soil_006,y_min
3814,8421 8422 8822 8821,7392,6,mat_soil_006,y_min
3815,8422 8423 8823 8822,7393,6,mat_soil_006,y_min
3816,8423 8424 8824 8823,7394,6,mat_soil_006,y_min
3817,8424 8425 8825 8824,7395,6,mat_soil_006,y_min
3818,8425 8426 8826 8825,7396,6,mat_soil_006,y_min
3819,8426 8427 8827 8826,7397,6,mat_soil_006,y_min
3820,8427 8428 8828 8827,7398,6,mat_soil_006,y_min
3821,8428 8429 8829 8828,7399,6,mat_soil_006,y_min
3822,8429 8430 8830 8829,7400,6,mat_soil_006,y_min
3823,8430 8431 8831 8830,7401,6,mat_soil_006,y_min
3824,8431 8432 8832 8831,7402,6,mat_soil_006,y_min
3825,8432 8433 8833 8832,7403,6,mat_soil_006,y_min
3826,8433 8434 8834 8833,7404,6,mat_soil_006,y_min
