node_id,x,y,z
401,3.0015789473684213,-0.9745297812499999,-68.53960526315791
402,7.003684210526316,-0.9745297812499999,-68.53960526315791
403,11.00578947368421,-0.9745297812499999,-68.53960526315791
404,15.007894736842104,-0.9745297812499999,-68.53960526315791
405,19.009999999999998,-0.9745297812499999,-68.53960526315791
406,23.012105263157896,-0.9745297812499999,-68.53960526315791
407,27.014210526315793,-0.9745297812499999,-68.53960526315791
408,31.016315789473687,-0.9745297812499999,-68.53960526315791
409,35.01842105263158,-0.9745297812499999,-68.53960526315791
410,39.020526315789475,-0.9745297812499999,-68.53960526315791
411,43.02263157894737,-0.9745297812499999,-68.53960526315791
412,47.02473684210527,-0.9745297812499999,-68.53960526315791
413,51.02684210526316,-0.9745297812499999,-68.53960526315791
414,55.02894736842106,-0.9745297812499999,-68.53960526315791
415,59.031052631578945,-0.9745297812499999,-68.53960526315791
416,63.033157894736846,-0.9745297812499999,-68.53960526315791
417,67.03526315789475,-0.9745297812499999,-68.53960526315791
418,71.03736842105263,-0.9745297812499999,-68.53960526315791
419,75.03947368421052,-0.9745297812499999,-68.53960526315791
420,79.04157894736842,-0.9745297812499999,-68.53960526315791
421,83.04368421052632,-0.9745297812499999,-68.53960526315791
422,87.04578947368421,-0.9745297812499999,-68.53960526315791
423,91.04789473684211,-0.9745297812499999,-68.53960526315791
424,95.05000000000001,-0.9745297812499999,-68.53960526315791
425,99.0521052631579,-0.9745297812499999,-68.53960526315791
426,103.05421052631579,-0.9745297812499999,-68.53960526315791
427,107.05631578947369,-0.9745297812499999,-68.53960526315791
428,111.05842105263159,-0.9745297812499999,-68.53960526315791
429,115.06052631578947,-0.9745297812499999,-68.53960526315791
430,119.06263157894736,-0.9745297812499999,-68.53960526315791
431,123.06473684210528,-0.9745297812499999,-68.53960526315791
432,127.06684210526316,-0.9745297812499999,-68.53960526315791
433,131.06894736842105,-0.9745297812499999,-68.53960526315791
434,135.07105263157894,-0.9745297812499999,-68.53960526315791
435,139.07315789473682,-0.9745297812499999,-68.53960526315791
436,143.07526315789474,-0.9745297812499999,-68.53960526315791
437,147.07736842105265,-0.9745297812499999,-68.53960526315791
438,150.57921052631582,-0.9745297812499999,-68.53960526315791
439,153.5807894736842,-0.9745297812499999,-68.53960526315791
440,-1.000526315789474,2.92358934375,-68.53960526315791
441,3.0015789473684213,2.92358934375,-68.53960526315791
442,7.003684210526316,2.92358934375,-68.53960526315791
443,11.00578947368421,2.92358934375,-68.53960526315791
444,15.007894736842104,2.92358934375,-68.53960526315791
445,19.009999999999998,2.92358934375,-68.53960526315791
446,23.012105263157896,2.92358934375,-68.53960526315791
447,27.014210526315793,2.92358934375,-68.53960526315791
448,31.016315789473687,2.92358934375,-68.53960526315791
449,35.01842105263158,2.92358934375,-68.53960526315791
450,39.020526315789475,2.92358934375,-68.53960526315791
451,43.02263157894737,2.92358934375,-68.53960526315791
452,47.02473684210527,2.92358934375,-68.53960526315791
453,51.02684210526316,2.92358934375,-68.53960526315791
454,55.02894736842106,2.92358934375,-68.53960526315791
455,59.031052631578945,2.92358934375,-68.53960526315791
456,63.033157894736846,2.92358934375,-68.53960526315791
457,67.03526315789475,2.92358934375,-68.53960526315791
458,71.03736842105263,2.92358934375,-68.53960526315791
459,75.03947368421052,2.92358934375,-68.53960526315791
460,79.04157894736842,2.92358934375,-68.53960526315791
461,83.04368421052632,2.92358934375,-68.53960526315791
462,87.04578947368421,2.92358934375,-68.53960526315791
463,91.04789473684211,2.92358934375,-68.53960526315791
464,95.05000000000001,2.92358934375,-68.53960526315791
465,99.0521052631579,2.92358934375,-68.53960526315791
466,103.05421052631579,2.92358934375,-68.53960526315791
467,107.05631578947369,2.92358934375,-68.53960526315791
468,111.05842105263159,2.92358934375,-68.53960526315791
469,115.06052631578947,2.92358934375,-68.53960526315791
470,119.06263157894736,2.92358934375,-68.53960526315791
471,123.06473684210528,2.92358934375,-68.53960526315791
472,127.06684210526316,2.92358934375,-68.53960526315791
473,131.06894736842105,2.92358934375,-68.53960526315791
474,135.07105263157894,2.92358934375,-68.53960526315791
475,139.07315789473682,2.92358934375,-68.53960526315791
476,143.07526315789474,2.92358934375,-68.53960526315791
477,147.07736842105265,2.92358934375,-68.53960526315791
478,150.57921052631582,2.92358934375,-68.53960526315791
479,153.5807894736842,2.92358934375,-68.53960526315791
480,-1.000526315789474,6.82170846875,-68.53960526315791
481,3.0015789473684213,6.82170846875,-68.53960526315791
482,7.003684210526316,6.82170846875,-68.53960526315791
483,11.00578947368421,6.82170846875,-68.53960526315791
484,15.007894736842104,6.82170846875,-68.53960526315791
485,19.009999999999998,6.82170846875,-68.53960526315791
486,23.012105263157896,6.82170846875,-68.53960526315791
487,27.014210526315793,6.82170846875,-68.53960526315791
488,31.016315789473687,6.82170846875,-68.53960526315791
489,35.01842105263158,6.82170846875,-68.53960526315791
490,39.020526315789475,6.82170846875,-68.53960526315791
491,43.02263157894737,6.82170846875,-68.53960526315791
492,47.02473684210527,6.82170846875,-68.53960526315791
493,51.02684210526316,6.82170846875,-68.53960526315791
494,55.02894736842106,6.82170846875,-68.53960526315791
495,59.031052631578945,6.82170846875,-68.53960526315791
496,63.033157894736846,6.82170846875,-68.53960526315791
497,67.03526315789475,6.82170846875,-68.53960526315791
498,71.03736842105263,6.82170846875,-68.53960526315791
499,75.03947368421052,6.82170846875,-68.53960526315791
500,79.04157894736842,6.82170846875,-68.53960526315791
501,83.04368421052632,6.82170846875,-68.53960526315791
502,87.04578947368421,6.82170846875,-68.53960526315791
503,91.04789473684211,6.82170846875,-68.53960526315791
504,95.05000000000001,6.82170846875,-68.53960526315791
505,99.0521052631579,6.82170846875,-68.53960526315791
506,103.05421052631579,6.82170846875,-68.53960526315791
507,107.05631578947369,6.82170846875,-68.53960526315791
508,111.05842105263159,6.82170846875,-68.53960526315791
509,115.06052631578947,6.82170846875,-68.53960526315791
510,119.06263157894736,6.82170846875,-68.53960526315791
511,123.06473684210528,6.82170846875,-68.53960526315791
512,127.06684210526316,6.82170846875,-68.53960526315791
513,131.06894736842105,6.82170846875,-68.53960526315791
514,135.07105263157894,6.82170846875,-68.53960526315791
515,139.07315789473682,6.82170846875,-68.53960526315791
516,143.07526315789474,6.82170846875,-68.53960526315791
517,147.07736842105265,6.82170846875,-68.53960526315791
518,150.57921052631582,6.82170846875,-68.53960526315791
519,153.5807894736842,6.82170846875,-68.53960526315791
520,-1.000526315789474,10.71982759375,-68.53960526315791
521,3.0015789473684213,10.71982759375,-68.53960526315791
522,7.003684210526316,10.71982759375,-68.53960526315791
